,draw_number,date,num1,num2,num3,num4,num5,num6,num7,sup1,sup2,p-1-num1,p-1-num2,p-1-num3,p-1-num4,p-1-num5,p-1-num6,p-1-num7,p-1-sup1,p-1-sup2,p-2-num1,p-2-num2,p-2-num3,p-2-num4,p-2-num5,p-2-num6,p-2-num7,p-2-sup1,p-2-sup2,p-3-num1,p-3-num2,p-3-num3,p-3-num4,p-3-num5,p-3-num6,p-3-num7,p-3-sup1,p-3-sup2,p-4-num1,p-4-num2,p-4-num3,p-4-num4,p-4-num5,p-4-num6,p-4-num7,p-4-sup1,p-4-sup2,p-5-num1,p-5-num2,p-5-num3,p-5-num4,p-5-num5,p-5-num6,p-5-num7,p-5-sup1,p-5-sup2,p-6-num1,p-6-num2,p-6-num3,p-6-num4,p-6-num5,p-6-num6,p-6-num7,p-6-sup1,p-6-sup2,p-7-num1,p-7-num2,p-7-num3,p-7-num4,p-7-num5,p-7-num6,p-7-num7,p-7-sup1,p-7-sup2,p-8-num1,p-8-num2,p-8-num3,p-8-num4,p-8-num5,p-8-num6,p-8-num7,p-8-sup1,p-8-sup2,p-9-num1,p-9-num2,p-9-num3,p-9-num4,p-9-num5,p-9-num6,p-9-num7,p-9-sup1,p-9-sup2,p-10-num1,p-10-num2,p-10-num3,p-10-num4,p-10-num5,p-10-num6,p-10-num7,p-10-sup1,p-10-sup2,p-1,p-2,p-3,p-4,p-5,p-6,p-7,p-8,p-9,p-10,current,random,p-1-9-gong,p-2-9-gong,p-3-9-gong,p-4-9-gong,p-5-9-gong,p-6-9-gong,p-7-9-gong,p-8-9-gong,p-9-9-gong,p-10-9-gong
311,920,20111004,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,4,17,29,1,27,19,22,8,28,31,24,38,37,6,20,18,21,8,20,2,27,44,16,5,40,22,31,41,4,22,16,28,8,34,13,20,9,12,39,26,18,27,7,8,30,5,24,25,18,22,39,41,16,6,33,39,29,27,14,6,26,23,30,42,2,4,20,29,27,25,32,17,41,21,10,27,35,45,23,39,37,"[15, 26, 32, 34, 21, 40, 23]","[4, 17, 29, 1, 27, 19, 22]","[31, 24, 38, 37, 6, 20, 18]","[20, 2, 27, 44, 16, 5, 40]","[41, 4, 22, 16, 28, 8, 34]","[9, 12, 39, 26, 18, 27, 7]","[5, 24, 25, 18, 22, 39, 41]","[33, 39, 29, 27, 14, 6, 26]","[42, 2, 4, 20, 29, 27, 25]","[41, 21, 10, 27, 35, 45, 23]","[9, 2, 19, 42, 1, 36, 25]","[2, 41, 14, 18, 21, 26, 27]","[31, 10, 39, 14, 16, 31, 4]","[9, 19, 27, 8, 1, 13, 43]","[18, 37, 18, 35, 31, 16, 19]","[41, 19, 19, 39, 36, 16, 16]","[38, 37, 44, 23, 6, 25, 25]","[19, 19, 22, 3, 1, 37, 43]","[11, 37, 11, 37, 21, 28, 22]","[22, 37, 27, 10, 26, 19, 22]","[40, 19, 17, 6, 11, 37, 16]","[38, 10, 41, 10, 41, 1, 4]"
312,921,20111011,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,4,17,29,1,27,19,22,8,28,31,24,38,37,6,20,18,21,8,20,2,27,44,16,5,40,22,31,41,4,22,16,28,8,34,13,20,9,12,39,26,18,27,7,8,30,5,24,25,18,22,39,41,16,6,33,39,29,27,14,6,26,23,30,42,2,4,20,29,27,25,32,17,"[9, 2, 19, 42, 1, 36, 25]","[15, 26, 32, 34, 21, 40, 23]","[4, 17, 29, 1, 27, 19, 22]","[31, 24, 38, 37, 6, 20, 18]","[20, 2, 27, 44, 16, 5, 40]","[41, 4, 22, 16, 28, 8, 34]","[9, 12, 39, 26, 18, 27, 7]","[5, 24, 25, 18, 22, 39, 41]","[33, 39, 29, 27, 14, 6, 26]","[42, 2, 4, 20, 29, 27, 25]","[39, 32, 8, 25, 12, 6, 44]","[36, 11, 12, 13, 15, 23, 25]","[19, 19, 32, 25, 6, 19, 16]","[31, 10, 39, 14, 16, 31, 4]","[9, 19, 27, 8, 1, 13, 43]","[18, 37, 18, 35, 31, 16, 19]","[41, 19, 19, 39, 36, 16, 16]","[38, 37, 44, 23, 6, 25, 25]","[19, 19, 22, 3, 1, 37, 43]","[11, 37, 11, 37, 21, 28, 22]","[22, 37, 27, 10, 26, 19, 22]","[40, 19, 17, 6, 11, 37, 16]"
313,922,20111018,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,4,17,29,1,27,19,22,8,28,31,24,38,37,6,20,18,21,8,20,2,27,44,16,5,40,22,31,41,4,22,16,28,8,34,13,20,9,12,39,26,18,27,7,8,30,5,24,25,18,22,39,41,16,6,33,39,29,27,14,6,26,23,30,"[39, 32, 8, 25, 12, 6, 44]","[9, 2, 19, 42, 1, 36, 25]","[15, 26, 32, 34, 21, 40, 23]","[4, 17, 29, 1, 27, 19, 22]","[31, 24, 38, 37, 6, 20, 18]","[20, 2, 27, 44, 16, 5, 40]","[41, 4, 22, 16, 28, 8, 34]","[9, 12, 39, 26, 18, 27, 7]","[5, 24, 25, 18, 22, 39, 41]","[33, 39, 29, 27, 14, 6, 26]","[45, 6, 10, 43, 16, 15, 36]","[34, 4, 8, 11, 17, 22, 29]","[34, 19, 33, 41, 16, 19, 40]","[19, 19, 32, 25, 6, 19, 16]","[31, 10, 39, 14, 16, 31, 4]","[9, 19, 27, 8, 1, 13, 43]","[18, 37, 18, 35, 31, 16, 19]","[41, 19, 19, 39, 36, 16, 16]","[38, 37, 44, 23, 6, 25, 25]","[19, 19, 22, 3, 1, 37, 43]","[11, 37, 11, 37, 21, 28, 22]","[22, 37, 27, 10, 26, 19, 22]"
314,923,20111025,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,4,17,29,1,27,19,22,8,28,31,24,38,37,6,20,18,21,8,20,2,27,44,16,5,40,22,31,41,4,22,16,28,8,34,13,20,9,12,39,26,18,27,7,8,30,5,24,25,18,22,39,41,16,6,"[45, 6, 10, 43, 16, 15, 36]","[39, 32, 8, 25, 12, 6, 44]","[9, 2, 19, 42, 1, 36, 25]","[15, 26, 32, 34, 21, 40, 23]","[4, 17, 29, 1, 27, 19, 22]","[31, 24, 38, 37, 6, 20, 18]","[20, 2, 27, 44, 16, 5, 40]","[41, 4, 22, 16, 28, 8, 34]","[9, 12, 39, 26, 18, 27, 7]","[5, 24, 25, 18, 22, 39, 41]","[29, 33, 16, 36, 34, 35, 3]","[3, 36, 39, 8, 14, 15, 25]","[1, 10, 41, 32, 36, 1, 37]","[34, 19, 33, 41, 16, 19, 40]","[19, 19, 32, 25, 6, 19, 16]","[31, 10, 39, 14, 16, 31, 4]","[9, 19, 27, 8, 1, 13, 43]","[18, 37, 18, 35, 31, 16, 19]","[41, 19, 19, 39, 36, 16, 16]","[38, 37, 44, 23, 6, 25, 25]","[19, 19, 22, 3, 1, 37, 43]","[11, 37, 11, 37, 21, 28, 22]"
315,924,20111101,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,4,17,29,1,27,19,22,8,28,31,24,38,37,6,20,18,21,8,20,2,27,44,16,5,40,22,31,41,4,22,16,28,8,34,13,20,9,12,39,26,18,27,7,8,30,"[29, 33, 16, 36, 34, 35, 3]","[45, 6, 10, 43, 16, 15, 36]","[39, 32, 8, 25, 12, 6, 44]","[9, 2, 19, 42, 1, 36, 25]","[15, 26, 32, 34, 21, 40, 23]","[4, 17, 29, 1, 27, 19, 22]","[31, 24, 38, 37, 6, 20, 18]","[20, 2, 27, 44, 16, 5, 40]","[41, 4, 22, 16, 28, 8, 34]","[9, 12, 39, 26, 18, 27, 7]","[23, 17, 44, 25, 31, 5, 12]","[33, 36, 37, 38, 43, 15, 24]","[14, 28, 20, 28, 36, 16, 19]","[1, 10, 41, 32, 36, 1, 37]","[34, 19, 33, 41, 16, 19, 40]","[19, 19, 32, 25, 6, 19, 16]","[31, 10, 39, 14, 16, 31, 4]","[9, 19, 27, 8, 1, 13, 43]","[18, 37, 18, 35, 31, 16, 19]","[41, 19, 19, 39, 36, 16, 16]","[38, 37, 44, 23, 6, 25, 25]","[19, 19, 22, 3, 1, 37, 43]"
316,925,20111108,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,4,17,29,1,27,19,22,8,28,31,24,38,37,6,20,18,21,8,20,2,27,44,16,5,40,22,31,41,4,22,16,28,8,34,13,20,"[23, 17, 44, 25, 31, 5, 12]","[29, 33, 16, 36, 34, 35, 3]","[45, 6, 10, 43, 16, 15, 36]","[39, 32, 8, 25, 12, 6, 44]","[9, 2, 19, 42, 1, 36, 25]","[15, 26, 32, 34, 21, 40, 23]","[4, 17, 29, 1, 27, 19, 22]","[31, 24, 38, 37, 6, 20, 18]","[20, 2, 27, 44, 16, 5, 40]","[41, 4, 22, 16, 28, 8, 34]","[3, 6, 1, 18, 34, 21, 15]","[41, 14, 15, 16, 23, 28, 30]","[2, 19, 42, 41, 21, 16, 28]","[14, 28, 20, 28, 36, 16, 19]","[1, 10, 41, 32, 36, 1, 37]","[34, 19, 33, 41, 16, 19, 40]","[19, 19, 32, 25, 6, 19, 16]","[31, 10, 39, 14, 16, 31, 4]","[9, 19, 27, 8, 1, 13, 43]","[18, 37, 18, 35, 31, 16, 19]","[41, 19, 19, 39, 36, 16, 16]","[38, 37, 44, 23, 6, 25, 25]"
317,926,20111115,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,4,17,29,1,27,19,22,8,28,31,24,38,37,6,20,18,21,8,20,2,27,44,16,5,40,22,31,"[3, 6, 1, 18, 34, 21, 15]","[23, 17, 44, 25, 31, 5, 12]","[29, 33, 16, 36, 34, 35, 3]","[45, 6, 10, 43, 16, 15, 36]","[39, 32, 8, 25, 12, 6, 44]","[9, 2, 19, 42, 1, 36, 25]","[15, 26, 32, 34, 21, 40, 23]","[4, 17, 29, 1, 27, 19, 22]","[31, 24, 38, 37, 6, 20, 18]","[20, 2, 27, 44, 16, 5, 40]","[9, 6, 22, 20, 28, 8, 7]","[1, 43, 12, 16, 19, 30, 31]","[7, 10, 5, 37, 36, 19, 1]","[2, 19, 42, 41, 21, 16, 28]","[14, 28, 20, 28, 36, 16, 19]","[1, 10, 41, 32, 36, 1, 37]","[34, 19, 33, 41, 16, 19, 40]","[19, 19, 32, 25, 6, 19, 16]","[31, 10, 39, 14, 16, 31, 4]","[9, 19, 27, 8, 1, 13, 43]","[18, 37, 18, 35, 31, 16, 19]","[41, 19, 19, 39, 36, 16, 16]"
318,927,20111122,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,4,17,29,1,27,19,22,8,28,31,24,38,37,6,20,18,21,8,"[9, 6, 22, 20, 28, 8, 7]","[3, 6, 1, 18, 34, 21, 15]","[23, 17, 44, 25, 31, 5, 12]","[29, 33, 16, 36, 34, 35, 3]","[45, 6, 10, 43, 16, 15, 36]","[39, 32, 8, 25, 12, 6, 44]","[9, 2, 19, 42, 1, 36, 25]","[15, 26, 32, 34, 21, 40, 23]","[4, 17, 29, 1, 27, 19, 22]","[31, 24, 38, 37, 6, 20, 18]","[11, 25, 5, 21, 16, 10, 37]","[37, 9, 17, 19, 25, 27, 29]","[19, 10, 44, 6, 6, 25, 43]","[7, 10, 5, 37, 36, 19, 1]","[2, 19, 42, 41, 21, 16, 28]","[14, 28, 20, 28, 36, 16, 19]","[1, 10, 41, 32, 36, 1, 37]","[34, 19, 33, 41, 16, 19, 40]","[19, 19, 32, 25, 6, 19, 16]","[31, 10, 39, 14, 16, 31, 4]","[9, 19, 27, 8, 1, 13, 43]","[18, 37, 18, 35, 31, 16, 19]"
319,928,20111129,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,4,17,29,1,27,19,22,8,28,"[11, 25, 5, 21, 16, 10, 37]","[9, 6, 22, 20, 28, 8, 7]","[3, 6, 1, 18, 34, 21, 15]","[23, 17, 44, 25, 31, 5, 12]","[29, 33, 16, 36, 34, 35, 3]","[45, 6, 10, 43, 16, 15, 36]","[39, 32, 8, 25, 12, 6, 44]","[9, 2, 19, 42, 1, 36, 25]","[15, 26, 32, 34, 21, 40, 23]","[4, 17, 29, 1, 27, 19, 22]","[34, 12, 9, 15, 6, 33, 5]","[35, 37, 8, 42, 15, 18, 31]","[23, 1, 21, 13, 36, 31, 43]","[19, 10, 44, 6, 6, 25, 43]","[7, 10, 5, 37, 36, 19, 1]","[2, 19, 42, 41, 21, 16, 28]","[14, 28, 20, 28, 36, 16, 19]","[1, 10, 41, 32, 36, 1, 37]","[34, 19, 33, 41, 16, 19, 40]","[19, 19, 32, 25, 6, 19, 16]","[31, 10, 39, 14, 16, 31, 4]","[9, 19, 27, 8, 1, 13, 43]"
320,929,20111206,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,15,26,32,34,21,40,23,37,22,"[34, 12, 9, 15, 6, 33, 5]","[11, 25, 5, 21, 16, 10, 37]","[9, 6, 22, 20, 28, 8, 7]","[3, 6, 1, 18, 34, 21, 15]","[23, 17, 44, 25, 31, 5, 12]","[29, 33, 16, 36, 34, 35, 3]","[45, 6, 10, 43, 16, 15, 36]","[39, 32, 8, 25, 12, 6, 44]","[9, 2, 19, 42, 1, 36, 25]","[15, 26, 32, 34, 21, 40, 23]","[8, 2, 29, 33, 30, 24, 12]","[32, 36, 7, 41, 44, 16, 18]","[24, 19, 37, 16, 31, 10, 31]","[23, 1, 21, 13, 36, 31, 43]","[19, 10, 44, 6, 6, 25, 43]","[7, 10, 5, 37, 36, 19, 1]","[2, 19, 42, 41, 21, 16, 28]","[14, 28, 20, 28, 36, 16, 19]","[1, 10, 41, 32, 36, 1, 37]","[34, 19, 33, 41, 16, 19, 40]","[19, 19, 32, 25, 6, 19, 16]","[31, 10, 39, 14, 16, 31, 4]"
321,930,20111213,18,45,21,25,11,29,42,23,40,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,9,2,19,42,1,36,25,5,6,"[8, 2, 29, 33, 30, 24, 12]","[34, 12, 9, 15, 6, 33, 5]","[11, 25, 5, 21, 16, 10, 37]","[9, 6, 22, 20, 28, 8, 7]","[3, 6, 1, 18, 34, 21, 15]","[23, 17, 44, 25, 31, 5, 12]","[29, 33, 16, 36, 34, 35, 3]","[45, 6, 10, 43, 16, 15, 36]","[39, 32, 8, 25, 12, 6, 44]","[9, 2, 19, 42, 1, 36, 25]","[18, 45, 21, 25, 11, 29, 42]","[33, 40, 13, 15, 17, 21, 23]","[17, 19, 27, 7, 16, 28, 28]","[24, 19, 37, 16, 31, 10, 31]","[23, 1, 21, 13, 36, 31, 43]","[19, 10, 44, 6, 6, 25, 43]","[7, 10, 5, 37, 36, 19, 1]","[2, 19, 42, 41, 21, 16, 28]","[14, 28, 20, 28, 36, 16, 19]","[1, 10, 41, 32, 36, 1, 37]","[34, 19, 33, 41, 16, 19, 40]","[19, 19, 32, 25, 6, 19, 16]"
322,931,20111220,40,8,36,29,7,9,21,32,10,18,45,21,25,11,29,42,23,40,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,39,32,8,25,12,6,44,41,10,"[18, 45, 21, 25, 11, 29, 42]","[8, 2, 29, 33, 30, 24, 12]","[34, 12, 9, 15, 6, 33, 5]","[11, 25, 5, 21, 16, 10, 37]","[9, 6, 22, 20, 28, 8, 7]","[3, 6, 1, 18, 34, 21, 15]","[23, 17, 44, 25, 31, 5, 12]","[29, 33, 16, 36, 34, 35, 3]","[45, 6, 10, 43, 16, 15, 36]","[39, 32, 8, 25, 12, 6, 44]","[40, 8, 36, 29, 7, 9, 21]","[33, 5, 6, 43, 19, 22, 26]","[37, 1, 40, 41, 11, 43, 28]","[17, 19, 27, 7, 16, 28, 28]","[24, 19, 37, 16, 31, 10, 31]","[23, 1, 21, 13, 36, 31, 43]","[19, 10, 44, 6, 6, 25, 43]","[7, 10, 5, 37, 36, 19, 1]","[2, 19, 42, 41, 21, 16, 28]","[14, 28, 20, 28, 36, 16, 19]","[1, 10, 41, 32, 36, 1, 37]","[34, 19, 33, 41, 16, 19, 40]"
323,932,20111227,9,20,12,6,38,35,18,13,41,40,8,36,29,7,9,21,32,10,18,45,21,25,11,29,42,23,40,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,45,6,10,43,16,15,36,44,9,"[40, 8, 36, 29, 7, 9, 21]","[18, 45, 21, 25, 11, 29, 42]","[8, 2, 29, 33, 30, 24, 12]","[34, 12, 9, 15, 6, 33, 5]","[11, 25, 5, 21, 16, 10, 37]","[9, 6, 22, 20, 28, 8, 7]","[3, 6, 1, 18, 34, 21, 15]","[23, 17, 44, 25, 31, 5, 12]","[29, 33, 16, 36, 34, 35, 3]","[45, 6, 10, 43, 16, 15, 36]","[9, 20, 12, 6, 38, 35, 18]","[2, 37, 5, 10, 11, 44, 26]","[36, 28, 10, 24, 36, 28, 37]","[37, 1, 40, 41, 11, 43, 28]","[17, 19, 27, 7, 16, 28, 28]","[24, 19, 37, 16, 31, 10, 31]","[23, 1, 21, 13, 36, 31, 43]","[19, 10, 44, 6, 6, 25, 43]","[7, 10, 5, 37, 36, 19, 1]","[2, 19, 42, 41, 21, 16, 28]","[14, 28, 20, 28, 36, 16, 19]","[1, 10, 41, 32, 36, 1, 37]"
324,933,20120103,22,35,42,1,31,39,34,6,43,9,20,12,6,38,35,18,13,41,40,8,36,29,7,9,21,32,10,18,45,21,25,11,29,42,23,40,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,29,33,16,36,34,35,3,14,31,"[9, 20, 12, 6, 38, 35, 18]","[40, 8, 36, 29, 7, 9, 21]","[18, 45, 21, 25, 11, 29, 42]","[8, 2, 29, 33, 30, 24, 12]","[34, 12, 9, 15, 6, 33, 5]","[11, 25, 5, 21, 16, 10, 37]","[9, 6, 22, 20, 28, 8, 7]","[3, 6, 1, 18, 34, 21, 15]","[23, 17, 44, 25, 31, 5, 12]","[29, 33, 16, 36, 34, 35, 3]","[22, 35, 42, 1, 31, 39, 34]","[34, 36, 9, 18, 24, 28, 30]","[19, 1, 4, 43, 11, 16, 19]","[36, 28, 10, 24, 36, 28, 37]","[37, 1, 40, 41, 11, 43, 28]","[17, 19, 27, 7, 16, 28, 28]","[24, 19, 37, 16, 31, 10, 31]","[23, 1, 21, 13, 36, 31, 43]","[19, 10, 44, 6, 6, 25, 43]","[7, 10, 5, 37, 36, 19, 1]","[2, 19, 42, 41, 21, 16, 28]","[14, 28, 20, 28, 36, 16, 19]"
325,934,20120110,6,44,37,5,39,8,7,33,40,22,35,42,1,31,39,34,6,43,9,20,12,6,38,35,18,13,41,40,8,36,29,7,9,21,32,10,18,45,21,25,11,29,42,23,40,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,23,17,44,25,31,5,12,19,13,"[22, 35, 42, 1, 31, 39, 34]","[9, 20, 12, 6, 38, 35, 18]","[40, 8, 36, 29, 7, 9, 21]","[18, 45, 21, 25, 11, 29, 42]","[8, 2, 29, 33, 30, 24, 12]","[34, 12, 9, 15, 6, 33, 5]","[11, 25, 5, 21, 16, 10, 37]","[9, 6, 22, 20, 28, 8, 7]","[3, 6, 1, 18, 34, 21, 15]","[23, 17, 44, 25, 31, 5, 12]","[6, 44, 37, 5, 39, 8, 7]","[34, 3, 37, 43, 13, 17, 26]","[45, 1, 34, 8, 21, 28, 25]","[19, 1, 4, 43, 11, 16, 19]","[36, 28, 10, 24, 36, 28, 37]","[37, 1, 40, 41, 11, 43, 28]","[17, 19, 27, 7, 16, 28, 28]","[24, 19, 37, 16, 31, 10, 31]","[23, 1, 21, 13, 36, 31, 43]","[19, 10, 44, 6, 6, 25, 43]","[7, 10, 5, 37, 36, 19, 1]","[2, 19, 42, 41, 21, 16, 28]"
326,935,20120117,31,11,5,7,13,32,2,27,21,6,44,37,5,39,8,7,33,40,22,35,42,1,31,39,34,6,43,9,20,12,6,38,35,18,13,41,40,8,36,29,7,9,21,32,10,18,45,21,25,11,29,42,23,40,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,3,6,1,18,34,21,15,12,28,"[6, 44, 37, 5, 39, 8, 7]","[22, 35, 42, 1, 31, 39, 34]","[9, 20, 12, 6, 38, 35, 18]","[40, 8, 36, 29, 7, 9, 21]","[18, 45, 21, 25, 11, 29, 42]","[8, 2, 29, 33, 30, 24, 12]","[34, 12, 9, 15, 6, 33, 5]","[11, 25, 5, 21, 16, 10, 37]","[9, 6, 22, 20, 28, 8, 7]","[3, 6, 1, 18, 34, 21, 15]","[31, 11, 5, 7, 13, 32, 2]","[37, 39, 9, 11, 45, 23, 31]","[13, 37, 14, 36, 16, 25, 43]","[45, 1, 34, 8, 21, 28, 25]","[19, 1, 4, 43, 11, 16, 19]","[36, 28, 10, 24, 36, 28, 37]","[37, 1, 40, 41, 11, 43, 28]","[17, 19, 27, 7, 16, 28, 28]","[24, 19, 37, 16, 31, 10, 31]","[23, 1, 21, 13, 36, 31, 43]","[19, 10, 44, 6, 6, 25, 43]","[7, 10, 5, 37, 36, 19, 1]"
327,936,20120124,40,29,27,13,44,12,10,15,18,31,11,5,7,13,32,2,27,21,6,44,37,5,39,8,7,33,40,22,35,42,1,31,39,34,6,43,9,20,12,6,38,35,18,13,41,40,8,36,29,7,9,21,32,10,18,45,21,25,11,29,42,23,40,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,9,6,22,20,28,8,7,29,39,"[31, 11, 5, 7, 13, 32, 2]","[6, 44, 37, 5, 39, 8, 7]","[22, 35, 42, 1, 31, 39, 34]","[9, 20, 12, 6, 38, 35, 18]","[40, 8, 36, 29, 7, 9, 21]","[18, 45, 21, 25, 11, 29, 42]","[8, 2, 29, 33, 30, 24, 12]","[34, 12, 9, 15, 6, 33, 5]","[11, 25, 5, 21, 16, 10, 37]","[9, 6, 22, 20, 28, 8, 7]","[40, 29, 27, 13, 44, 12, 10]","[2, 34, 38, 39, 43, 17, 23]","[18, 10, 21, 5, 21, 7, 13]","[13, 37, 14, 36, 16, 25, 43]","[45, 1, 34, 8, 21, 28, 25]","[19, 1, 4, 43, 11, 16, 19]","[36, 28, 10, 24, 36, 28, 37]","[37, 1, 40, 41, 11, 43, 28]","[17, 19, 27, 7, 16, 28, 28]","[24, 19, 37, 16, 31, 10, 31]","[23, 1, 21, 13, 36, 31, 43]","[19, 10, 44, 6, 6, 25, 43]"
328,937,20120131,12,39,9,14,32,1,18,25,11,40,29,27,13,44,12,10,15,18,31,11,5,7,13,32,2,27,21,6,44,37,5,39,8,7,33,40,22,35,42,1,31,39,34,6,43,9,20,12,6,38,35,18,13,41,40,8,36,29,7,9,21,32,10,18,45,21,25,11,29,42,23,40,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,11,25,5,21,16,10,37,39,12,"[40, 29, 27, 13, 44, 12, 10]","[31, 11, 5, 7, 13, 32, 2]","[6, 44, 37, 5, 39, 8, 7]","[22, 35, 42, 1, 31, 39, 34]","[9, 20, 12, 6, 38, 35, 18]","[40, 8, 36, 29, 7, 9, 21]","[18, 45, 21, 25, 11, 29, 42]","[8, 2, 29, 33, 30, 24, 12]","[34, 12, 9, 15, 6, 33, 5]","[11, 25, 5, 21, 16, 10, 37]","[12, 39, 9, 14, 32, 1, 18]","[36, 40, 14, 17, 18, 28, 31]","[36, 37, 19, 2, 41, 37, 16]","[18, 10, 21, 5, 21, 7, 13]","[13, 37, 14, 36, 16, 25, 43]","[45, 1, 34, 8, 21, 28, 25]","[19, 1, 4, 43, 11, 16, 19]","[36, 28, 10, 24, 36, 28, 37]","[37, 1, 40, 41, 11, 43, 28]","[17, 19, 27, 7, 16, 28, 28]","[24, 19, 37, 16, 31, 10, 31]","[23, 1, 21, 13, 36, 31, 43]"
329,938,20120207,33,5,1,20,25,39,21,29,41,12,39,9,14,32,1,18,25,11,40,29,27,13,44,12,10,15,18,31,11,5,7,13,32,2,27,21,6,44,37,5,39,8,7,33,40,22,35,42,1,31,39,34,6,43,9,20,12,6,38,35,18,13,41,40,8,36,29,7,9,21,32,10,18,45,21,25,11,29,42,23,40,8,2,29,33,30,24,12,17,11,34,12,9,15,6,33,5,1,4,"[12, 39, 9, 14, 32, 1, 18]","[40, 29, 27, 13, 44, 12, 10]","[31, 11, 5, 7, 13, 32, 2]","[6, 44, 37, 5, 39, 8, 7]","[22, 35, 42, 1, 31, 39, 34]","[9, 20, 12, 6, 38, 35, 18]","[40, 8, 36, 29, 7, 9, 21]","[18, 45, 21, 25, 11, 29, 42]","[8, 2, 29, 33, 30, 24, 12]","[34, 12, 9, 15, 6, 33, 5]","[33, 5, 1, 20, 25, 39, 21]","[35, 37, 41, 11, 12, 15, 26]","[25, 37, 37, 9, 26, 4, 19]","[36, 37, 19, 2, 41, 37, 16]","[18, 10, 21, 5, 21, 7, 13]","[13, 37, 14, 36, 16, 25, 43]","[45, 1, 34, 8, 21, 28, 25]","[19, 1, 4, 43, 11, 16, 19]","[36, 28, 10, 24, 36, 28, 37]","[37, 1, 40, 41, 11, 43, 28]","[17, 19, 27, 7, 16, 28, 28]","[24, 19, 37, 16, 31, 10, 31]"
